ScenarioId;Filename;Iterations;TabuSize;MutationType;UseRL;Repeat;Seed;GreedyObjective;GreedyTotalCost;GreedyTotalPenalty;GreedyTotalVehicleOperationTime;Objective;TotalCost;TotalPenalty;TotalVehicleOperationTime;RoutesCount;DurationMs;GTR
4;pliki//100 lokacji//C201.txt;200;50;insert;False;1;11042;25105.267586349037;3364.604319548486;8972.87447747812;12767.788789322432;22629.450727548534;2786.82693242655;7321.809873944249;12520.813921177734;22;300056.1158;0,93,5,75,27,0,0,20,22,2,1,0,0,67,63,24,29,0,0,48,41,77,90,0,0,8,21,96,87,0,0,69,68,65,38,37,0,0,66,35,39,36,10,4,89,0,0,81,52,43,25,0,0,62,72,61,6,33,0,0,74,30,99,0,0,47,45,51,79,76,70,0,0,42,78,71,73,80,0,0,9,13,85,11,0,0,86,83,82,17,18,0,0,7,55,53,56,59,0,0,88,84,91,12,0,0,15,58,60,26,0,0,23,19,14,16,50,44,0,0,98,95,28,34,49,0,0,46,32,31,0,0,40,57,54,64,0,0,100,97,92,94,3,0
4;pliki//100 lokacji//C201.txt;200;50;2opt;False;1;11042;25105.267586349037;3364.604319548486;8972.87447747812;12767.788789322432;22743.148570556536;2832.7897080523776;7432.941391671631;12477.417470832526;23;300091.0405;0,93,5,75,27,0,0,20,22,2,1,0,0,67,63,64,29,24,0,0,87,96,77,90,8,0,0,21,10,80,41,48,0,0,69,68,65,38,37,0,0,81,25,43,0,0,66,35,39,36,91,4,89,26,0,0,42,47,52,11,0,0,62,72,61,6,33,0,0,74,30,99,0,0,51,45,79,70,76,0,0,94,98,95,0,0,19,34,32,31,0,0,49,54,55,40,28,0,0,57,23,18,17,0,0,15,16,44,0,0,88,3,7,12,0,0,86,83,82,84,0,0,59,56,53,58,60,0,0,46,85,9,13,0,0,50,73,71,78,0,0,14,100,97,92,0
4;pliki//100 lokacji//C201.txt;200;50;oropt;False;1;11042;25105.267586349037;3364.604319548486;8972.87447747812;12767.788789322432;21712.202005812884;2622.8809691067117;6365.552354711949;12723.768681994225;24;300016.8477;0,93,5,75,27,0,0,20,22,2,1,0,0,96,77,90,8,0,0,43,25,81,0,0,66,35,38,37,0,0,48,47,41,42,52,11,0,0,62,72,61,6,33,0,0,50,51,45,79,73,80,87,0,0,78,71,85,0,0,69,68,65,46,0,0,17,18,13,9,0,0,7,55,53,56,59,0,0,88,84,82,83,0,0,76,70,44,12,0,0,3,15,4,89,91,0,0,21,10,23,16,14,0,0,40,39,36,26,19,0,0,28,34,60,58,0,0,30,29,99,95,94,98,0,0,49,57,54,0,0,64,100,97,92,86,0,0,32,31,0,0,24,74,0,0,67,63,0
4;pliki//100 lokacji//C201.txt;200;50;rand;False;1;11042;25105.267586349037;3364.604319548486;8972.87447747812;12767.788789322432;19707.372881215502;2061.0395975279607;5897.593976014159;11748.739307673384;26;300001.9306;0,47,53,56,58,43,0,0,93,22,0,0,57,54,49,64,0,0,17,18,26,23,21,0,0,99,100,97,94,98,0,0,63,62,0,0,20,24,27,30,29,0,0,1,95,92,3,0,0,41,55,0,0,6,32,31,0,0,67,70,71,0,0,28,37,39,36,34,0,0,8,10,25,0,0,45,66,0,0,69,68,65,0,0,74,72,61,0,0,50,33,35,38,0,0,52,51,85,82,0,0,87,96,77,90,0,0,86,91,88,84,83,0,0,15,13,9,11,0,0,5,75,2,0,0,48,7,4,89,0,0,40,60,59,44,46,42,0,0,19,14,16,12,0,0,78,76,73,79,80,81,0
5;pliki//100 lokacji//C201.txt;200;50;swap;False;1;12042;21732.407600313243;3028.104063803246;6284.704269080685;12419.599267429312;18673.625392960694;2394.841440248518;4243.288955758782;12035.494996953394;24;300127.7463;0,22,24,27,30,0,0,20,67,74,72,61,66,0,0,63,62,0,0,5,75,2,1,99,0,0,41,51,52,47,43,8,10,0,0,84,95,0,0,21,42,0,0,29,32,6,64,49,65,0,0,69,68,37,38,0,0,9,15,17,0,0,96,90,87,0,0,89,4,91,88,82,76,86,0,0,25,18,19,0,0,48,80,73,81,13,11,0,0,46,57,45,50,0,0,85,39,28,26,23,0,0,44,54,56,53,0,0,79,70,71,78,0,0,77,83,59,12,16,14,0,0,93,0,0,40,58,60,0,0,34,36,98,7,0,0,33,35,31,55,0,0,3,100,97,92,94,0
5;pliki//100 lokacji//C201.txt;200;50;invert;False;1;12042;21732.407600313243;3028.104063803246;6284.704269080685;12419.599267429312;20882.614919734944;2379.0360721028187;6384.670488725894;12118.90835890623;21;300037.3549;0,93,22,27,30,0,0,20,67,74,72,61,66,0,0,63,62,65,0,0,5,75,2,1,99,3,0,0,48,41,52,47,43,8,10,77,0,0,87,42,21,0,0,24,29,6,32,49,64,0,0,69,68,31,38,45,55,0,0,90,81,96,11,9,0,0,89,4,91,88,83,86,0,0,46,51,50,25,0,0,13,17,18,12,0,0,78,71,70,79,80,0,0,7,39,28,26,23,0,0,82,84,14,16,19,0,0,98,54,53,56,0,0,40,58,60,85,0,0,33,35,37,34,0,0,36,15,100,0,0,44,57,59,73,76,0,0,97,92,94,95,0
5;pliki//100 lokacji//C201.txt;200;50;insert;False;1;12042;21732.407600313243;3028.104063803246;6284.704269080685;12419.599267429312;21610.358080947783;2850.9754679677953;6237.140644828753;12522.241968151235;21;300083.9894;0,93,22,27,30,0,0,67,74,72,61,66,0,0,63,62,0,0,5,75,2,1,99,0,0,52,47,48,10,8,43,41,77,0,0,20,21,0,0,24,29,6,32,49,64,0,0,69,68,65,31,38,55,0,0,9,90,81,42,0,0,87,89,4,91,88,83,0,0,25,17,12,0,0,51,50,80,70,78,13,11,0,0,46,45,18,71,79,96,0,0,7,39,28,26,23,0,0,98,54,56,53,0,0,44,57,14,86,76,73,0,0,84,82,59,19,16,0,0,15,40,58,0,0,34,36,60,85,0,0,35,37,33,95,0,0,3,100,97,92,94,0
5;pliki//100 lokacji//C201.txt;200;50;2opt;False;1;12042;21732.407600313243;3028.104063803246;6284.704269080685;12419.599267429312;20985.97205172866;2429.782190529633;6384.670488725894;12171.519372473133;21;300084.9037;0,93,22,27,30,0,0,20,67,74,72,61,66,0,0,63,62,65,0,0,5,75,2,1,99,3,0,0,48,41,52,47,43,8,10,77,0,0,87,42,21,0,0,24,29,6,32,49,64,0,0,69,68,31,38,45,55,0,0,90,81,96,11,9,0,0,89,4,91,88,83,86,0,0,13,18,46,51,50,0,0,25,17,12,0,0,78,71,70,79,80,0,0,7,39,28,26,23,0,0,44,59,57,98,0,0,76,73,54,53,56,0,0,34,36,15,0,0,82,84,14,16,19,0,0,40,58,60,85,0,0,97,92,94,95,0,0,100,37,35,33,0
5;pliki//100 lokacji//C201.txt;200;50;oropt;False;1;12042;21732.407600313243;3028.104063803246;6284.704269080685;12419.599267429312;20450.574521566225;2505.653371352286;5844.670488725894;12100.250661488044;22;300090.2184;0,93,22,27,30,0,0,20,67,74,72,61,66,0,0,63,62,65,0,0,5,75,2,1,99,3,0,0,43,48,10,8,0,0,21,42,41,77,87,0,0,24,29,6,32,49,64,0,0,69,68,31,38,45,55,0,0,90,4,91,88,0,0,51,50,80,70,78,13,0,0,96,81,71,79,0,0,7,39,28,26,23,0,0,47,52,54,56,53,0,0,14,84,82,83,86,0,0,44,59,57,73,76,0,0,46,18,19,16,0,0,15,40,58,0,0,36,60,85,0,0,34,33,35,37,0,0,9,11,95,98,0,0,97,100,92,94,89,0,0,25,17,12,0
5;pliki//100 lokacji//C201.txt;200;50;rand;False;1;12042;21732.407600313243;3028.104063803246;6284.704269080685;12419.599267429312;18673.625392960694;2394.841440248518;4243.288955758782;12035.494996953394;24;300007.5328;0,22,24,27,30,0,0,20,67,74,72,61,66,0,0,63,62,0,0,5,75,2,1,99,0,0,41,51,52,47,43,8,10,0,0,84,95,0,0,21,42,0,0,29,32,6,64,49,65,0,0,69,68,37,38,0,0,9,15,17,0,0,96,90,87,0,0,89,4,91,88,82,76,86,0,0,25,18,19,0,0,48,80,73,81,13,11,0,0,46,57,45,50,0,0,85,39,28,26,23,0,0,44,54,56,53,0,0,79,70,71,78,0,0,77,83,59,12,16,14,0,0,93,0,0,40,58,60,0,0,34,36,98,7,0,0,33,35,31,55,0,0,3,100,97,92,94,0
6;pliki//100 lokacji//C201.txt;200;50;swap;False;1;13042;23608.942151741856;3239.1505357446813;7544.821216221448;12824.970399775728;20985.946446102913;2305.3594186317746;7049.443083301802;11631.143944169338;26;300041.6212;0,53,56,0,0,59,60,58,55,49,0,0,17,19,16,12,0,0,26,39,38,0,0,67,62,74,92,94,0,0,36,35,37,11,98,3,0,0,20,24,0,0,80,70,71,85,0,0,76,83,84,82,0,0,14,18,28,34,0,0,22,27,30,23,6,66,69,0,0,72,61,64,68,31,0,0,89,4,95,7,0,0,87,78,77,90,0,0,41,40,57,44,0,0,5,75,2,1,0,0,63,65,54,0,0,50,45,8,91,86,88,0,0,99,97,100,0,0,9,15,13,0,0,43,42,48,0,0,10,46,51,52,47,0,0,21,25,0,0,29,32,33,0,0,96,73,79,81,0,0,93,0
6;pliki//100 lokacji//C201.txt;200;50;invert;False;1;13042;23608.942151741856;3239.1505357446813;7544.821216221448;12824.970399775728;23195.709363966278;2351.523594947686;8534.244506189467;12309.941262829123;23;300123.8442;0,93,63,62,0,0,20,24,27,2,1,6,0,0,22,67,74,61,64,66,0,0,5,10,75,72,32,0,0,48,41,42,50,43,90,11,0,0,8,0,0,21,25,77,0,0,69,68,35,37,38,89,0,0,47,44,65,49,79,73,81,0,0,7,94,97,100,0,0,30,29,34,33,52,0,0,9,15,12,0,0,45,96,78,88,4,91,0,0,23,18,19,16,14,0,0,51,80,70,71,76,0,0,87,86,83,82,85,0,0,57,46,0,0,13,17,28,26,0,0,84,3,98,0,0,55,54,53,59,0,0,99,92,95,0,0,40,36,39,31,0,0,60,58,56,0
6;pliki//100 lokacji//C201.txt;200;50;insert;False;1;13042;23608.942151741856;3239.1505357446813;7544.821216221448;12824.970399775728;22563.322919038997;2792.5620791662564;7511.426655369397;12259.334184503346;23;300083.2629;0,63,62,0,0,20,24,2,1,0,0,67,22,74,61,64,66,0,0,5,75,10,72,6,0,0,93,8,0,0,21,25,77,0,0,69,68,35,37,38,0,0,47,42,79,81,90,0,0,29,34,33,41,65,49,0,0,27,30,100,97,7,0,0,52,12,14,15,11,0,0,43,45,86,83,85,0,0,91,16,19,18,23,0,0,78,71,76,73,87,48,0,0,9,51,80,70,13,0,0,82,84,89,28,0,0,57,46,0,0,88,17,44,40,0,0,3,98,56,60,0,0,32,50,31,0,0,99,92,94,26,39,36,0,0,54,59,58,0,0,55,53,96,95,4,0
6;pliki//100 lokacji//C201.txt;200;50;2opt;False;1;13042;23608.942151741856;3239.1505357446813;7544.821216221448;12824.970399775728;23150.424499850007;2334.771688648159;8628.594795929868;12187.05801527198;23;300092.1425;0,93,63,62,0,0,20,24,27,2,1,6,0,0,22,67,74,61,64,66,0,0,5,10,75,72,0,0,21,25,11,0,0,8,32,0,0,48,41,42,50,43,90,77,0,0,69,68,35,37,38,89,0,0,47,44,65,49,79,73,81,0,0,7,94,97,100,0,0,30,29,34,33,0,0,14,12,15,52,0,0,45,86,83,85,78,0,0,96,87,88,4,91,0,0,23,18,19,16,9,0,0,51,80,70,71,76,0,0,13,17,28,40,0,0,57,46,0,0,82,84,3,98,0,0,55,54,53,59,0,0,99,92,95,0,0,26,39,36,31,0,0,60,58,56,0
6;pliki//100 lokacji//C201.txt;200;50;oropt;False;1;13042;23608.942151741856;3239.1505357446813;7544.821216221448;12824.970399775728;22386.39570020613;2784.410132157776;7002.9629206104355;12599.02264743792;25;300228.9659;0,93,0,0,67,63,2,1,0,0,5,75,10,72,0,0,20,24,27,8,0,0,21,25,77,0,0,69,68,35,37,38,89,0,0,47,50,41,43,0,0,29,34,33,0,0,30,100,97,94,7,0,0,52,12,14,15,73,0,0,45,86,83,85,71,76,0,0,91,16,19,18,23,0,0,90,11,78,81,79,0,0,96,87,70,80,13,0,0,51,46,0,0,22,62,74,0,0,88,84,82,0,0,6,32,0,0,65,49,98,3,4,28,0,0,17,40,56,60,0,0,31,95,0,0,48,42,59,55,61,64,66,0,0,92,99,9,26,39,36,0,0,57,53,0,0,54,58,44,0
6;pliki//100 lokacji//C201.txt;200;50;rand;False;1;13042;23608.942151741856;3239.1505357446813;7544.821216221448;12824.970399775728;20919.36090715536;2435.8631650969683;6620;11863.497742058391;27;300208.2575;0,81,73,78,77,0,0,4,3,98,34,28,0,0,93,0,0,60,58,56,0,0,72,61,52,33,0,0,63,0,0,57,44,40,86,0,0,67,62,74,0,0,59,55,43,82,90,66,69,0,0,25,26,23,0,0,94,97,100,1,0,0,79,71,76,42,48,50,0,0,5,75,2,0,0,96,11,8,21,0,0,88,89,91,84,83,0,0,32,36,31,0,0,54,53,64,0,0,22,24,27,0,0,29,6,18,13,0,0,95,92,68,65,49,0,0,39,35,37,38,0,0,47,45,41,46,51,0,0,20,30,0,0,17,19,12,16,9,0,0,99,7,0,0,14,15,10,0,0,80,70,85,87,0
7;pliki//100 lokacji//C201.txt;200;50;swap;False;1;14042;22760.997484492957;3417.9605743245925;6461.641552304325;12881.39535786404;19568.483715102353;2101.2040707535707;5973.284282095997;11493.995362252786;26;300027.3644;0,20,17,18,30,29,0,0,1,99,100,97,0,0,45,33,37,0,0,44,53,54,0,0,90,83,84,87,0,0,67,63,62,0,0,93,5,75,0,0,81,70,80,73,79,96,0,0,22,24,27,0,0,74,72,55,57,64,0,0,8,6,32,31,0,0,51,56,60,40,46,0,0,59,58,66,0,0,98,2,0,0,9,16,23,19,14,0,0,86,82,61,68,69,0,0,41,42,43,48,0,0,11,15,12,0,0,21,25,13,10,0,0,26,28,36,0,0,39,35,38,34,0,0,89,7,3,4,88,91,0,0,49,65,0,0,47,50,52,0,0,77,85,71,76,78,0,0,92,95,94,0
7;pliki//100 lokacji//C201.txt;200;50;invert;False;1;14042;22760.997484492957;3417.9605743245925;6461.641552304325;12881.39535786404;22760.997484492957;3417.9605743245925;6461.641552304325;12881.39535786404;23;300142.308;0,93,5,75,30,9,0,0,20,22,27,2,29,0,0,67,63,62,72,0,0,48,50,42,47,43,41,96,80,77,0,0,8,21,87,0,0,24,74,1,100,61,0,0,69,68,65,35,38,34,0,0,66,33,94,3,0,0,10,13,81,11,0,0,90,0,0,52,78,73,79,0,0,89,91,86,84,83,14,45,0,0,64,31,95,7,0,0,25,12,17,70,0,0,51,15,71,76,0,0,6,32,97,0,0,4,28,26,46,40,59,19,0,0,88,23,16,44,0,0,98,54,36,55,0,0,49,53,56,60,0,0,99,92,82,85,0,0,57,18,0,0,37,39,58,0
7;pliki//100 lokacji//C201.txt;200;50;insert;False;1;14042;22760.997484492957;3417.9605743245925;6461.641552304325;12881.39535786404;21562.36404956638;2858.997263746941;5739.985474572908;12963.381311246527;23;300443.9778;0,93,5,75,30,0,0,20,22,27,2,29,0,0,67,63,62,72,0,0,47,50,42,41,43,48,0,0,8,21,0,0,24,74,1,100,0,0,69,68,65,35,38,34,0,0,66,33,94,3,0,0,9,10,13,11,0,0,90,87,77,0,0,81,80,78,73,79,96,0,0,89,91,83,84,86,0,0,64,31,95,7,0,0,12,17,25,70,0,0,15,14,71,76,0,0,6,32,97,0,0,51,28,46,40,59,0,0,88,23,16,19,44,0,0,98,54,55,4,0,0,49,53,56,60,0,0,99,92,82,85,0,0,57,45,36,26,18,0,0,39,37,52,58,61,0
7;pliki//100 lokacji//C201.txt;200;50;2opt;False;1;14042;22760.997484492957;3417.9605743245925;6461.641552304325;12881.39535786404;22760.997484492957;3417.9605743245925;6461.641552304325;12881.39535786404;23;300004.8146;0,93,5,75,30,9,0,0,20,22,27,2,29,0,0,67,63,62,72,0,0,48,50,42,47,43,41,96,80,77,0,0,8,21,87,0,0,24,74,1,100,61,0,0,69,68,65,35,38,34,0,0,66,33,94,3,0,0,10,13,81,11,0,0,90,0,0,52,78,73,79,0,0,89,91,86,84,83,14,45,0,0,64,31,95,7,0,0,25,12,17,70,0,0,51,15,71,76,0,0,6,32,97,0,0,4,28,26,46,40,59,19,0,0,88,23,16,44,0,0,98,54,36,55,0,0,49,53,56,60,0,0,99,92,82,85,0,0,57,18,0,0,37,39,58,0
7;pliki//100 lokacji//C201.txt;200;50;oropt;False;1;14042;22760.997484492957;3417.9605743245925;6461.641552304325;12881.39535786404;21343.299397602867;2783.747011555445;5828.476893042729;12731.075493004695;25;300051.5275;0,93,5,75,0,0,20,22,27,2,29,0,0,67,63,62,72,0,0,43,42,41,0,0,74,100,1,61,0,0,69,68,65,35,38,34,0,0,66,33,94,3,0,0,90,8,21,87,0,0,79,73,81,11,0,0,64,31,95,7,0,0,12,17,25,0,0,52,80,70,78,77,96,0,0,10,13,50,45,47,48,0,0,51,28,26,40,59,46,19,0,0,88,86,83,84,0,0,24,9,30,6,32,44,0,0,15,14,0,0,98,54,55,36,0,0,49,53,56,60,0,0,99,92,97,0,0,82,85,71,76,0,0,89,4,91,0,0,18,23,16,0,0,39,37,0,0,57,58,0
7;pliki//100 lokacji//C201.txt;200;50;rand;False;1;14042;22760.997484492957;3417.9605743245925;6461.641552304325;12881.39535786404;20045.87864083421;2177.4646029985975;5792.818602136342;12075.59543569927;26;300034.6159;0,95,94,98,0,0,67,63,62,0,0,22,24,27,30,0,0,29,39,33,0,0,69,68,41,42,57,55,0,0,99,100,97,92,0,0,17,15,50,47,0,0,28,36,32,31,0,0,74,72,78,61,66,0,0,49,58,65,0,0,82,77,85,71,76,0,0,6,64,0,0,10,25,52,48,0,0,37,38,35,34,0,0,90,83,84,87,0,0,89,7,3,4,0,0,93,0,0,51,26,12,16,9,0,0,81,70,73,79,80,96,0,0,20,0,0,8,21,0,0,5,75,2,1,0,0,43,54,53,0,0,86,88,91,40,59,0,0,45,44,56,60,46,0,0,18,23,13,19,14,11,0
8;pliki//100 lokacji//C201.txt;200;50;swap;False;1;15042;22042.782523668182;3365.728873697731;6021.657968774782;12655.39568119567;20022.60611297314;2496.1006332043476;5481.003215379174;12045.502264389619;26;300049.6254;0,93,20,0,0,67,0,0,2,1,99,33,0,0,5,75,74,72,61,64,0,0,63,62,66,0,0,21,8,10,0,0,69,65,31,37,39,36,0,0,96,78,90,87,0,0,41,42,0,0,48,47,50,25,9,0,0,17,13,77,79,80,0,0,68,35,38,55,49,89,91,0,0,14,16,19,0,0,51,45,46,57,0,0,11,12,15,0,0,30,29,6,32,0,0,44,58,59,60,86,0,0,40,53,56,28,26,23,0,0,88,84,70,73,0,0,3,92,85,82,83,0,0,52,18,0,0,81,71,76,0,0,94,95,98,4,0,0,22,24,27,0,0,7,100,97,0,0,43,54,34,0
8;pliki//100 lokacji//C201.txt;200;50;invert;False;1;15042;22042.782523668182;3365.728873697731;6021.657968774782;12655.39568119567;21903.837865051675;2612.0449568805598;7162.378287368401;12129.414620802714;23;300057.7233;0,93,20,27,30,29,64,0,0,67,22,2,1,99,98,0,0,5,75,74,72,61,66,55,0,0,63,62,48,0,0,24,21,8,10,0,0,69,65,31,37,39,36,91,0,0,43,42,47,25,9,0,0,13,11,90,86,87,0,0,41,80,79,78,77,96,0,0,68,35,38,49,89,34,23,0,0,52,19,15,71,0,0,51,45,46,57,0,0,50,16,12,0,0,6,32,60,44,0,0,40,53,58,59,0,0,7,97,0,0,82,84,88,0,0,85,92,95,4,0,0,14,18,17,0,0,26,28,33,0,0,81,76,70,73,0,0,3,100,94,83,0,0,56,54,0
8;pliki//100 lokacji//C201.txt;200;50;insert;False;1;15042;22042.782523668182;3365.728873697731;6021.657968774782;12655.39568119567;20861.55226490253;2741.6051090032047;5519.446223798679;12600.500932100646;23;300086.8212;0,93,20,27,30,29,64,0,0,67,2,1,99,98,0,0,5,75,74,72,61,66,0,0,63,62,0,0,21,8,10,0,0,69,65,31,37,39,36,0,0,48,43,78,87,0,0,41,47,42,25,0,0,11,13,9,80,79,77,90,0,0,68,35,38,49,96,89,34,0,0,52,23,19,15,0,0,45,46,57,51,0,0,50,16,12,0,0,6,32,0,0,4,58,60,59,0,0,7,55,53,40,28,44,82,0,0,88,84,70,73,0,0,83,91,14,18,86,0,0,81,71,76,85,0,0,33,92,95,0,0,22,24,26,17,0,0,100,97,94,3,0,0,56,54,0
8;pliki//100 lokacji//C201.txt;200;50;2opt;False;1;15042;22042.782523668182;3365.728873697731;6021.657968774782;12655.39568119567;21903.837865051675;2612.0449568805598;7162.378287368401;12129.414620802714;23;300100.0162;0,93,20,27,30,29,64,0,0,67,22,2,1,99,98,0,0,5,75,74,72,61,66,55,0,0,63,62,48,0,0,24,21,8,10,0,0,69,65,31,37,39,36,91,0,0,43,42,47,25,9,0,0,13,11,90,86,87,0,0,41,80,79,78,77,96,0,0,68,35,38,49,89,34,23,0,0,52,19,15,71,0,0,51,45,46,57,0,0,50,16,12,0,0,6,32,60,44,0,0,40,53,58,59,0,0,7,97,0,0,82,84,88,0,0,85,92,95,4,0,0,14,18,17,0,0,26,28,33,0,0,81,76,70,73,0,0,3,100,94,83,0,0,56,54,0
8;pliki//100 lokacji//C201.txt;200;50;oropt;False;1;15042;22042.782523668182;3365.728873697731;6021.657968774782;12655.39568119567;21235.551205209656;2855.6650098500136;5623.084714277484;12756.801481082159;25;300108.9339;0,93,20,27,30,29,64,0,0,67,0,0,5,75,74,72,61,66,55,0,0,24,22,2,0,0,21,8,10,0,0,69,65,31,37,39,36,91,0,0,48,43,78,96,87,90,0,0,41,47,42,0,0,11,13,9,25,0,0,68,35,38,49,89,0,0,52,19,15,71,0,0,45,46,57,51,0,0,4,58,60,59,0,0,7,82,53,34,23,0,0,85,76,70,73,0,0,17,81,80,79,77,0,0,32,33,0,0,18,14,92,95,0,0,40,56,28,26,44,0,0,63,62,0,0,88,84,86,0,0,1,98,99,100,0,0,6,97,94,0,0,3,83,54,0,0,12,16,50,0
8;pliki//100 lokacji//C201.txt;200;50;rand;False;1;15042;22042.782523668182;3365.728873697731;6021.657968774782;12655.39568119567;20022.60611297314;2496.1006332043476;5481.003215379174;12045.502264389619;26;300064.7581;0,93,20,0,0,67,0,0,2,1,99,33,0,0,5,75,74,72,61,64,0,0,63,62,66,0,0,21,8,10,0,0,69,65,31,37,39,36,0,0,96,78,90,87,0,0,41,42,0,0,48,47,50,25,9,0,0,17,13,77,79,80,0,0,68,35,38,55,49,89,91,0,0,14,16,19,0,0,51,45,46,57,0,0,11,12,15,0,0,30,29,6,32,0,0,44,58,59,60,86,0,0,40,53,56,28,26,23,0,0,88,84,70,73,0,0,3,92,85,82,83,0,0,52,18,0,0,81,71,76,0,0,94,95,98,4,0,0,22,24,27,0,0,7,100,97,0,0,43,54,34,0
9;pliki//100 lokacji//C201.txt;200;50;swap;False;1;16042;21595.720746379524;3262.5138858903347;5786.32943636987;12546.87742411932;20368.32393239741;2322.2784751427857;6134.688244098261;11911.357213156361;27;300119.5892;0,49,55,40,96,77,82,86,0,0,63,80,79,87,0,0,22,24,27,30,29,0,0,17,15,12,0,0,47,54,56,59,0,0,2,3,99,100,97,94,0,0,67,62,0,0,25,23,39,36,34,0,0,5,16,14,1,0,0,90,78,73,76,85,0,0,31,98,7,26,28,0,0,50,45,46,51,52,0,0,20,0,0,18,19,92,95,0,0,74,72,61,64,66,0,0,53,57,0,0,11,13,10,8,0,0,33,0,0,32,6,0,0,42,43,48,21,0,0,38,35,37,0,0,83,88,84,0,0,69,65,68,0,0,41,58,60,44,0,0,71,70,81,0,0,93,75,0,0,9,89,4,91,0
9;pliki//100 lokacji//C201.txt;200;50;invert;False;1;16042;21595.720746379524;3262.5138858903347;5786.32943636987;12546.87742411932;21595.720746379524;3262.5138858903347;5786.32943636987;12546.87742411932;22;300012.4918;0,93,22,24,30,29,66,89,0,0,20,63,27,1,100,0,0,67,62,74,0,0,5,75,2,72,61,64,69,0,0,48,47,42,21,96,90,0,0,8,13,0,0,43,41,52,10,80,11,0,0,68,65,55,54,34,19,0,0,45,51,25,9,87,0,0,91,88,86,84,0,0,50,15,17,77,0,0,6,32,92,49,0,0,4,28,59,58,44,14,0,0,46,40,83,85,79,0,0,7,98,60,78,0,0,3,36,39,57,0,0,23,12,81,71,0,0,33,31,35,37,0,0,99,97,94,95,82,0,0,26,18,76,73,70,0,0,16,53,0,0,38,56,0
9;pliki//100 lokacji//C201.txt;200;50;insert;False;1;16042;21595.720746379524;3262.5138858903347;5786.32943636987;12546.87742411932;21595.720746379524;3262.5138858903347;5786.32943636987;12546.87742411932;22;300081.0349;0,93,22,24,30,29,66,89,0,0,20,63,27,1,100,0,0,67,62,74,0,0,5,75,2,72,61,64,69,0,0,48,47,42,21,96,90,0,0,8,13,0,0,43,41,52,10,80,11,0,0,68,65,55,54,34,19,0,0,45,51,25,9,87,0,0,91,88,86,84,0,0,50,15,17,77,0,0,6,32,92,49,0,0,4,28,59,58,44,14,0,0,46,40,83,85,79,0,0,7,98,60,78,0,0,3,36,39,57,0,0,23,12,81,71,0,0,33,31,35,37,0,0,99,97,94,95,82,0,0,26,18,76,73,70,0,0,16,53,0,0,38,56,0
9;pliki//100 lokacji//C201.txt;200;50;2opt;False;1;16042;21595.720746379524;3262.5138858903347;5786.32943636987;12546.87742411932;21595.720746379524;3262.5138858903347;5786.32943636987;12546.87742411932;22;300131.9793;0,93,22,24,30,29,66,89,0,0,20,63,27,1,100,0,0,67,62,74,0,0,5,75,2,72,61,64,69,0,0,48,47,42,21,96,90,0,0,8,13,0,0,43,41,52,10,80,11,0,0,68,65,55,54,34,19,0,0,45,51,25,9,87,0,0,91,88,86,84,0,0,50,15,17,77,0,0,6,32,92,49,0,0,4,28,59,58,44,14,0,0,46,40,83,85,79,0,0,7,98,60,78,0,0,3,36,39,57,0,0,23,12,81,71,0,0,33,31,35,37,0,0,99,97,94,95,82,0,0,26,18,76,73,70,0,0,16,53,0,0,38,56,0
9;pliki//100 lokacji//C201.txt;200;50;oropt;False;1;16042;21595.720746379524;3262.5138858903347;5786.32943636987;12546.87742411932;21595.720746379524;3262.5138858903347;5786.32943636987;12546.87742411932;22;300070.3774;0,93,22,24,30,29,66,89,0,0,20,63,27,1,100,0,0,67,62,74,0,0,5,75,2,72,61,64,69,0,0,48,47,42,21,96,90,0,0,8,13,0,0,43,41,52,10,80,11,0,0,68,65,55,54,34,19,0,0,45,51,25,9,87,0,0,91,88,86,84,0,0,50,15,17,77,0,0,6,32,92,49,0,0,4,28,59,58,44,14,0,0,46,40,83,85,79,0,0,7,98,60,78,0,0,3,36,39,57,0,0,23,12,81,71,0,0,33,31,35,37,0,0,99,97,94,95,82,0,0,26,18,76,73,70,0,0,16,53,0,0,38,56,0
9;pliki//100 lokacji//C201.txt;200;50;rand;False;1;16042;21595.720746379524;3262.5138858903347;5786.32943636987;12546.87742411932;19833.85001189425;2275.0013398206715;5642.237812122003;11916.610859951576;29;300126.1942;0,30,29,0,0,33,39,35,0,0,94,92,95,98,0,0,8,10,21,0,0,5,75,0,0,67,63,62,0,0,38,37,36,34,0,0,76,73,79,44,46,0,0,13,15,9,0,0,84,7,77,87,91,0,0,19,18,16,14,0,0,2,1,99,100,97,0,0,22,24,27,0,0,47,52,43,48,0,0,11,12,17,0,0,57,65,68,3,0,0,4,89,90,86,88,0,0,74,72,61,66,69,0,0,50,51,82,85,83,0,0,93,0,0,42,41,0,0,78,81,0,0,96,71,70,80,0,0,25,23,26,28,0,0,64,53,56,31,0,0,40,60,58,59,0,0,20,0,0,32,6,0,0,45,49,55,54,0
