ScenarioId;Filename;Iterations;TabuSize;MutationType;UseRL;Repeat;Seed;GreedyObjective;GreedyTotalCost;GreedyTotalPenalty;GreedyTotalVehicleOperationTime;Objective;TotalCost;TotalPenalty;TotalVehicleOperationTime;RoutesCount;DurationMs;GTR
1;pliki//100 lokacji//C101.txt;200;50;oropt;False;1;8042;29523.183831487422;2797.062344084836;13873.979332933348;12852.142154469238;26198.05764673832;2245.9942642798746;11696.108318935809;12255.95506352264;25;300073.0359;0,43,41,29,28,23,59,0,0,90,86,94,84,85,68,0,0,13,18,19,0,0,81,78,70,71,0,0,24,40,56,48,45,50,75,0,0,65,62,72,88,0,0,67,74,61,64,0,0,44,46,51,52,49,47,0,0,25,30,27,26,0,0,20,22,21,0,0,10,100,97,2,0,0,63,83,82,87,0,0,3,7,0,0,31,34,36,39,0,0,17,16,14,0,0,57,54,79,0,0,55,53,58,60,0,0,96,99,4,6,0,0,8,11,15,9,0,0,98,76,77,73,80,91,89,0,0,95,92,93,0,0,32,33,35,0,0,37,38,12,66,69,0,0,42,0,0,5,1,0
1;pliki//100 lokacji//C101.txt;200;50;rand;False;1;8042;29523.183831487422;2797.062344084836;13873.979332933348;12852.142154469238;24882.834376294188;2060.9297128672065;10811.227554003857;12010.677109423123;28;300127.1131;0,50,52,28,23,0,0,63,62,0,0,78,76,71,79,0,0,3,7,75,1,9,0,0,98,95,0,0,49,47,21,0,0,42,41,0,0,96,94,92,93,0,0,17,15,14,0,0,33,31,51,48,45,0,0,2,100,97,99,0,0,43,40,77,70,73,80,0,0,20,0,0,24,35,38,37,39,0,0,81,86,83,82,0,0,57,54,0,0,67,59,60,44,46,0,0,13,18,19,0,0,32,36,34,29,0,0,55,74,61,72,0,0,90,87,84,0,0,64,68,66,69,0,0,25,30,27,22,0,0,5,10,8,11,4,6,0,0,91,88,85,89,0,0,58,56,53,0,0,26,16,12,0,0,65,0
2;pliki//100 lokacji//C101.txt;200;50;swap;False;1;9042;30159.18060646471;2889.128601425374;14023.666643068122;13246.385361971214;24125.369428361126;2199.2136329464543;9726.886035108804;12199.26976030587;28;300075.4241;0,63,62,0,0,43,42,0,0,21,23,22,0,0,3,7,99,93,0,0,25,0,0,90,86,74,0,0,48,51,50,49,47,0,0,65,0,0,98,18,19,16,26,0,0,24,29,53,58,0,0,95,96,75,0,0,87,82,80,73,77,79,66,0,0,15,12,14,6,1,0,0,13,8,10,11,9,0,0,57,45,46,44,0,0,81,72,64,69,0,0,41,40,52,39,36,34,0,0,94,92,97,100,0,0,20,27,30,28,0,0,5,0,0,2,88,91,4,0,0,67,0,0,33,31,0,0,83,84,85,89,0,0,17,35,37,60,59,68,0,0,78,76,71,70,61,0,0,32,38,0,0,55,54,56,0
2;pliki//100 lokacji//C101.txt;200;50;invert;False;1;9042;30159.18060646471;2889.128601425374;14023.666643068122;13246.385361971214;27963.26944843209;2660.8087403735476;12360.980969582568;12941.479738475975;24;300159.2228;0,67,42,74,0,0,20,25,35,37,36,0,0,43,41,40,58,77,79,0,0,5,7,8,11,9,12,51,0,0,98,86,71,73,85,0,0,32,18,19,30,59,68,0,0,90,63,44,45,48,0,0,13,17,10,97,0,0,57,54,53,64,0,0,3,4,29,39,14,1,69,0,0,24,31,34,26,91,88,0,0,65,76,70,61,66,50,0,0,21,47,0,0,81,78,84,89,0,0,49,52,0,0,75,2,23,22,0,0,55,60,46,62,80,0,0,27,15,100,6,0,0,28,16,0,0,72,82,83,87,0,0,93,99,0,0,33,38,0,0,95,96,94,92,0,0,56,0
2;pliki//100 lokacji//C101.txt;200;50;insert;False;1;9042;30159.18060646471;2889.128601425374;14023.666643068122;13246.385361971214;26653.13967404749;2533.7984638058365;11383.927784096257;12735.413426145395;24;300038.2868;0,67,42,74,0,0,20,25,35,37,0,0,43,41,40,58,77,79,0,0,5,7,8,11,9,0,0,98,86,71,73,85,0,0,32,18,19,30,59,68,0,0,63,44,45,0,0,13,17,10,0,0,57,54,53,64,0,0,3,4,29,39,14,12,0,0,24,31,34,26,91,88,0,0,65,76,70,69,61,66,0,0,81,78,84,89,0,0,2,1,22,0,0,23,48,51,52,50,49,47,0,0,90,75,0,0,46,60,0,0,15,100,6,0,0,21,27,28,97,99,0,0,62,72,80,93,0,0,87,83,82,16,0,0,33,38,36,0,0,94,96,95,92,0,0,55,56,0
2;pliki//100 lokacji//C101.txt;200;50;2opt;False;1;9042;30159.18060646471;2889.128601425374;14023.666643068122;13246.385361971214;27963.26944843209;2660.8087403735476;12360.980969582568;12941.479738475975;24;300161.4235;0,67,42,74,0,0,20,25,35,37,36,0,0,43,41,40,58,77,79,0,0,5,7,8,11,9,12,51,0,0,98,86,71,73,85,0,0,32,18,19,30,59,68,0,0,90,63,44,45,48,0,0,13,17,10,97,0,0,57,54,53,64,0,0,3,4,29,39,14,1,69,0,0,24,31,34,26,91,88,0,0,65,76,70,61,66,50,0,0,21,47,0,0,81,78,84,89,0,0,49,52,0,0,75,2,23,22,0,0,55,60,46,62,80,0,0,27,15,100,6,0,0,28,16,0,0,72,82,83,87,0,0,93,99,0,0,33,38,0,0,95,96,94,92,0,0,56,0
2;pliki//100 lokacji//C101.txt;200;50;oropt;False;1;9042;30159.18060646471;2889.128601425374;14023.666643068122;13246.385361971214;25899.788808223326;2339.0403917224703;10834.256098592;12726.492317908855;25;300046.9872;0,67,0,0,20,25,35,37,36,0,0,5,7,8,11,9,0,0,98,86,71,73,85,0,0,13,17,10,97,0,0,3,4,29,39,14,0,0,24,31,34,26,0,0,21,50,47,0,0,81,78,84,89,0,0,41,40,58,0,0,90,63,0,0,57,54,69,0,0,62,46,60,59,68,0,0,65,76,70,80,77,79,0,0,27,15,100,6,0,0,72,44,45,48,51,52,49,0,0,87,83,82,0,0,75,1,2,0,0,19,16,99,88,91,0,0,33,38,30,0,0,94,96,95,92,0,0,55,56,53,64,61,66,0,0,43,42,74,0,0,93,12,23,22,0,0,32,18,28,0
2;pliki//100 lokacji//C101.txt;200;50;rand;False;1;9042;30159.18060646471;2889.128601425374;14023.666643068122;13246.385361971214;24456.71420659384;2223.4759433872705;9935.865119759974;12297.373143446594;27;300047.8571;0,31,37,39,36,23,0,0,78,76,71,70,80,0,0,21,68,66,0,0,43,42,56,44,0,0,63,65,0,0,41,40,72,61,59,57,50,0,0,13,27,0,0,5,7,75,73,77,79,0,0,98,96,95,0,0,11,16,12,0,0,55,54,0,0,35,38,34,48,47,0,0,74,0,0,81,0,0,67,62,53,58,0,0,33,49,46,45,0,0,24,25,0,0,87,82,84,85,0,0,20,0,0,17,18,19,15,9,0,0,90,86,83,0,0,3,8,94,92,100,0,0,14,6,2,1,0,0,32,29,10,30,28,26,0,0,69,64,60,51,52,22,0,0,93,97,99,0,0,89,88,91,4,0
3;pliki//100 lokacji//C101.txt;200;50;swap;False;1;10042;30628.417114808304;2918.3106595431254;14798.001413156635;12912.105042108546;25049.525712642877;2191.9659425205336;11016.961931630034;11840.597838492311;28;300109.1379;0,55,54,59,0,0,78,76,71,70,73,64,0,0,57,61,66,0,0,8,16,14,1,0,0,96,93,94,92,0,0,65,0,0,24,27,30,28,26,23,0,0,67,0,0,7,4,38,39,36,0,0,100,97,98,89,91,0,0,13,18,17,10,0,0,63,0,0,33,37,35,0,0,32,29,0,0,20,21,25,0,0,95,86,74,0,0,58,60,51,50,0,0,43,40,44,45,11,9,6,0,0,42,41,68,69,0,0,48,31,34,22,0,0,56,53,46,47,0,0,3,19,15,12,0,0,81,79,83,82,0,0,5,0,0,49,52,75,0,0,90,87,0,0,84,85,99,2,0,0,62,72,80,77,88,0
3;pliki//100 lokacji//C101.txt;200;50;invert;False;1;10042;30628.417114808304;2918.3106595431254;14798.001413156635;12912.105042108546;28116.10220090054;2606.1480419845075;12864.734693188566;12645.219465727469;23;300044.4263;0,20,18,8,11,14,36,34,0,0,67,63,83,70,77,0,0,43,41,35,46,60,0,0,90,86,94,84,85,88,0,0,5,7,10,16,9,4,0,0,32,31,53,73,64,0,0,98,25,92,91,66,0,0,13,54,56,0,0,3,75,74,72,68,0,0,24,27,37,39,51,49,0,0,62,40,57,45,30,0,0,42,44,48,58,59,0,0,69,65,82,97,1,0,0,81,76,71,79,80,0,0,21,22,0,0,12,28,29,26,23,0,0,2,99,89,0,0,47,50,52,0,0,93,100,6,0,0,55,61,0,0,38,19,15,17,0,0,33,0,0,96,95,87,78,0
3;pliki//100 lokacji//C101.txt;200;50;insert;False;1;10042;30628.417114808304;2918.3106595431254;14798.001413156635;12912.105042108546;26810.47730070216;2511.997592137629;11688.283702321427;12610.196006243106;24;300038.6393;0,20,18,8,11,14,36,34,0,0,83,70,77,0,0,43,46,0,0,90,86,94,84,85,88,0,0,5,7,10,16,9,0,0,32,31,53,73,64,0,0,98,25,0,0,13,54,56,0,0,3,75,74,72,68,0,0,37,39,51,49,0,0,57,41,40,45,0,0,42,44,48,58,59,0,0,65,63,0,0,81,76,71,79,80,0,0,21,22,50,52,0,0,4,1,2,0,0,92,89,97,99,0,0,26,28,6,0,0,24,27,29,93,0,0,67,61,62,66,69,60,47,0,0,87,91,95,100,0,0,96,19,15,12,17,0,0,55,82,78,0,0,33,38,35,30,23,0
3;pliki//100 lokacji//C101.txt;200;50;2opt;False;1;10042;30628.417114808304;2918.3106595431254;14798.001413156635;12912.105042108546;28031.657865275938;2563.6500251750904;12858.58804279349;12609.419797307357;23;300002.2544;0,20,18,8,11,14,36,34,0,0,67,63,83,70,77,0,0,43,41,35,46,60,0,0,90,86,94,84,85,88,0,0,5,7,10,16,9,4,0,0,32,31,53,73,64,0,0,98,25,92,91,66,0,0,13,54,56,0,0,3,75,74,72,68,0,0,24,27,37,39,51,49,0,0,62,40,57,45,30,0,0,42,44,48,58,59,0,0,69,65,82,97,1,0,0,81,76,71,79,80,0,0,21,22,0,0,47,50,52,0,0,23,26,28,29,0,0,12,2,99,89,0,0,93,100,6,0,0,55,61,0,0,33,38,0,0,96,95,87,78,0,0,17,19,15,0
3;pliki//100 lokacji//C101.txt;200;50;oropt;False;1;10042;30628.417114808304;2918.3106595431254;14798.001413156635;12912.105042108546;26356.422312577037;2300.8086227511612;12035.653134370124;12019.960555455753;28;300109.3567;0,13,0,0,42,56,53,59,0,0,81,54,61,0,0,67,0,0,82,76,70,77,99,0,0,15,18,17,10,0,0,98,95,94,91,0,0,5,75,0,0,24,19,16,12,36,0,0,57,64,62,0,0,83,92,14,2,22,0,0,28,30,35,37,39,0,0,93,97,0,0,7,8,11,9,1,0,0,84,85,88,89,0,0,65,80,71,79,73,78,0,0,96,100,6,0,0,20,26,25,21,0,0,44,55,58,68,66,69,0,0,63,72,74,0,0,3,4,0,0,41,40,49,45,60,51,52,47,0,0,48,50,46,0,0,87,86,0,0,33,31,38,0,0,90,0,0,32,34,29,0,0,43,27,23,0
3;pliki//100 lokacji//C101.txt;200;50;rand;False;1;10042;30628.417114808304;2918.3106595431254;14798.001413156635;12912.105042108546;24839.009694118475;2212.2221307064046;10795.84141894032;11830.946144471753;28;300071.4373;0,56,54,53,0,0,26,23,11,97,99,0,0,13,15,19,0,0,39,36,34,22,0,0,33,37,38,0,0,55,62,0,0,4,6,9,1,75,0,0,69,66,58,60,59,0,0,42,41,40,46,47,0,0,96,93,94,0,0,20,21,25,0,0,76,71,100,16,0,0,32,31,35,48,49,0,0,81,80,74,0,0,98,2,95,92,0,0,57,44,45,0,0,3,7,8,0,0,87,86,83,0,0,24,27,29,30,28,0,0,67,0,0,88,89,91,0,0,90,0,0,64,68,51,50,52,0,0,65,61,72,70,73,77,0,0,5,18,17,10,12,14,0,0,43,0,0,78,79,82,84,85,0,0,63,0
4;pliki//100 lokacji//C101.txt;200;50;swap;False;1;11042;28178.215552375303;2498.315041638647;13144.532441251597;12535.36806948506;25119.33764570891;2164.226395485911;11281.251200985354;11673.860049237644;28;300132.0284;0,69,68,66,0,0,24,27,8,0,0,63,0,0,15,28,26,23,0,0,55,54,59,89,91,0,0,98,96,93,0,0,46,45,51,50,49,52,47,0,0,72,61,36,21,22,0,0,43,41,0,0,95,94,92,1,75,0,0,17,18,19,11,9,0,0,42,40,62,74,0,0,78,76,56,58,0,0,6,4,0,0,13,16,14,12,0,0,81,71,70,73,77,0,0,3,7,2,10,0,0,33,31,29,0,0,65,0,0,20,0,0,25,34,39,30,0,0,87,86,53,60,48,0,0,5,82,83,97,100,99,0,0,67,0,0,64,79,80,0,0,57,44,0,0,32,35,38,37,0,0,90,84,85,88,0
4;pliki//100 lokacji//C101.txt;200;50;invert;False;1;11042;28178.215552375303;2498.315041638647;13144.532441251597;12535.36806948506;27416.3353371735;2482.194710709936;12334.255224812356;12599.88540165121;21;300087.4398;0,20,41,62,74,58,26,0,0,67,7,8,11,9,4,0,0,90,86,83,70,73,79,80,0,0,43,25,29,10,28,0,0,5,18,19,15,30,0,0,32,31,35,46,61,0,0,13,17,37,48,45,0,0,98,95,94,72,68,50,0,0,24,27,44,39,36,34,52,69,0,0,57,54,53,59,0,0,3,76,71,77,97,1,0,0,65,63,56,60,0,0,42,40,47,85,23,0,0,81,78,82,84,99,0,0,49,22,21,75,0,0,87,88,92,100,89,0,0,66,91,0,0,2,6,51,64,0,0,33,38,16,14,0,0,55,93,12,0,0,96,0
4;pliki//100 lokacji//C101.txt;200;50;insert;False;1;11042;28178.215552375303;2498.315041638647;13144.532441251597;12535.36806948506;26355.868135305896;2222.3407623180306;11851.384832561218;12282.142540426648;22;300015.5775;0,20,41,62,74,0,0,67,7,8,11,9,0,0,90,86,83,70,73,79,80,0,0,25,29,28,0,0,5,18,19,15,30,0,0,32,31,35,0,0,13,17,0,0,98,95,94,72,0,0,24,27,39,37,36,34,0,0,57,54,53,59,0,0,3,76,71,77,97,1,0,0,65,63,56,60,0,0,42,40,44,48,58,61,0,0,81,78,82,84,99,0,0,21,26,23,22,49,47,0,0,87,100,92,88,89,0,0,66,91,75,0,0,6,2,4,0,0,43,69,64,51,46,45,52,50,0,0,33,38,16,14,0,0,55,68,93,12,0,0,96,85,10,0
4;pliki//100 lokacji//C101.txt;200;50;2opt;False;1;11042;28178.215552375303;2498.315041638647;13144.532441251597;12535.36806948506;27416.3353371735;2482.194710709936;12334.255224812356;12599.88540165121;21;300126.7882;0,20,41,62,74,58,26,0,0,67,7,8,11,9,4,0,0,90,86,83,70,73,79,80,0,0,43,25,29,10,28,0,0,5,18,19,15,30,0,0,32,31,35,46,61,0,0,13,17,37,48,45,0,0,98,95,94,72,68,50,0,0,24,27,44,39,36,34,52,69,0,0,57,54,53,59,0,0,3,76,71,77,97,1,0,0,65,63,56,60,0,0,42,40,47,85,23,0,0,81,78,82,84,99,0,0,49,22,21,75,0,0,87,88,92,100,89,0,0,66,91,0,0,2,6,51,64,0,0,33,38,16,14,0,0,55,93,12,0,0,96,0
4;pliki//100 lokacji//C101.txt;200;50;oropt;False;1;11042;28178.215552375303;2498.315041638647;13144.532441251597;12535.36806948506;26180.075098591846;2275.2830292076937;11851.628830473475;12053.163238910676;23;300014.7188;0,3,7,0,0,81,73,72,74,0,0,57,40,47,10,0,0,93,95,1,0,0,63,86,85,0,0,32,35,34,56,0,0,42,43,62,59,45,79,80,0,0,90,92,2,75,0,0,44,50,52,49,23,22,21,0,0,78,76,70,0,0,13,12,19,0,0,96,94,99,100,97,4,0,0,17,18,16,14,0,0,24,25,27,0,0,87,82,91,0,0,5,6,8,11,9,0,0,55,64,53,54,66,69,0,0,67,41,46,60,58,48,0,0,98,84,83,88,89,0,0,65,71,77,51,61,68,0,0,20,39,38,37,0,0,33,31,29,36,30,0,0,15,28,26,0
4;pliki//100 lokacji//C101.txt;200;50;rand;False;1;11042;28178.215552375303;2498.315041638647;13144.532441251597;12535.36806948506;25084.91125581364;2023.6593315410796;11521.11287096686;11540.139053305702;26;300020.7129;0,65,66,62,0,0,17,18,46,45,51,50,0,0,19,15,28,26,0,0,87,86,83,88,0,0,13,11,0,0,20,0,0,33,31,52,49,0,0,81,71,73,70,77,0,0,57,55,44,48,47,0,0,63,25,0,0,90,82,84,85,89,0,0,98,6,8,10,0,0,43,40,0,0,67,64,54,53,60,59,0,0,24,39,38,37,36,0,0,56,58,79,80,91,0,0,23,30,5,4,0,0,94,92,99,100,97,0,0,7,2,1,75,0,0,27,29,0,0,96,95,93,0,0,42,41,0,0,69,68,22,21,0,0,32,35,34,0,0,3,16,14,12,9,0,0,78,76,74,72,61,0
5;pliki//100 lokacji//C101.txt;200;50;swap;False;1;12042;28896.664125385534;2775.0176972650643;13081.3435490884;13040.302879032071;23691.498715961323;1949.8494235350875;10005.151341298691;11736.497951127545;27;300220.7237;0,74,62,0,0,42,31,38,39,0,0,32,36,35,37,30,26,0,0,87,85,88,91,0,0,81,76,71,72,0,0,65,0,0,20,0,0,4,9,16,12,99,0,0,90,86,83,82,84,89,0,0,55,56,53,61,64,0,0,98,95,94,97,0,0,33,34,29,0,0,22,45,48,66,69,0,0,78,80,70,73,77,79,0,0,13,11,19,15,14,0,0,5,2,8,6,0,0,25,28,27,0,0,67,63,0,0,43,41,40,46,0,0,1,75,68,51,50,52,49,47,0,0,17,18,10,0,0,96,100,92,93,0,0,21,23,0,0,44,58,60,59,0,0,24,0,0,3,7,0,0,57,54,0
5;pliki//100 lokacji//C101.txt;200;50;invert;False;1;12042;28896.664125385534;2775.0176972650643;13081.3435490884;13040.302879032071;27004.32927497862;2555.60076071328;11731.349660132275;12717.378854133065;22;300159.835;0,43,41,62,72,61,45,48,0,0,20,7,8,10,46,49,0,0,67,54,44,82,50,0,0,90,86,83,84,77,79,66,0,0,5,18,29,58,23,0,0,98,76,71,73,89,51,52,0,0,32,31,37,36,64,0,0,13,17,11,15,14,0,0,57,55,53,59,68,0,0,24,27,35,60,88,0,0,3,4,74,69,99,0,0,65,40,56,28,12,91,0,0,81,78,70,80,26,0,0,42,63,47,0,0,22,21,0,0,75,2,1,0,0,25,30,34,0,0,94,92,93,100,0,0,33,38,39,0,0,87,85,0,0,19,9,6,0,0,95,96,97,16,0
5;pliki//100 lokacji//C101.txt;200;50;insert;False;1;12042;28896.664125385534;2775.0176972650643;13081.3435490884;13040.302879032071;25539.314651975823;2303.7940506277478;10978.914924470453;12256.605676877622;24;300059.0424;0,43,41,62,72,61,45,48,0,0,20,7,8,10,0,0,54,44,46,0,0,90,86,83,84,79,66,0,0,18,29,0,0,98,76,71,73,77,89,0,0,32,31,37,36,64,0,0,13,17,15,11,0,0,57,55,53,68,0,0,24,27,35,60,88,0,0,3,74,69,0,0,65,40,56,58,59,0,0,81,78,70,80,0,0,42,0,0,4,12,99,21,1,0,0,22,28,23,51,0,0,25,30,26,0,0,5,6,2,75,0,0,9,39,34,52,50,49,47,0,0,94,92,100,93,0,0,33,38,19,14,0,0,67,63,0,0,87,91,85,82,0,0,95,96,97,16,0
