ScenarioId;Filename;Iterations;TabuSize;MutationType;Repeat;Seed;GreedyOjective;GreedyTotalCost;GreedyTotalPenalty;GreedyTotalVehicleOperationTime;Objective;TotalCost;TotalPenalty;TotalVehicleOperationTime;RoutesCount;DurationMs;GTR
0;pliki//100 lokacji//R101.txt;50;10;swap;3;1542;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5641.275315705614;1650.6261951320644;1248.19830444149;2742.45081613206;19;300111.5306;0,28,12,77,76,0,0,53,6,96,93,37,89,0,0,40,58,87,91,17,60,0,0,27,52,88,8,46,48,0,0,94,86,84,0,0,31,62,90,50,0,0,95,98,61,16,43,15,57,0,0,99,85,13,0,0,59,92,2,22,56,4,0,0,21,73,41,54,68,80,0,0,45,82,10,66,65,35,0,0,7,47,36,49,19,0,0,72,23,75,74,0,0,3,33,81,71,9,34,0,0,69,30,51,78,79,24,26,0,0,42,14,44,38,100,97,0,0,5,83,18,0,0,29,25,67,39,55,0,0,11,64,63,32,20,70,1,0
0;pliki//100 lokacji//R101.txt;50;10;swap;3;1543;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5641.275315705614;1650.6261951320644;1248.19830444149;2742.45081613206;19;300094.2672;0,28,12,77,76,0,0,53,6,96,93,37,89,0,0,40,58,87,91,17,60,0,0,27,52,88,8,46,48,0,0,94,86,84,0,0,31,62,90,50,0,0,95,98,61,16,43,15,57,0,0,99,85,13,0,0,59,92,2,22,56,4,0,0,21,73,41,54,68,80,0,0,45,82,10,66,65,35,0,0,7,47,36,49,19,0,0,72,23,75,74,0,0,3,33,81,71,9,34,0,0,69,30,51,78,79,24,26,0,0,42,14,44,38,100,97,0,0,5,83,18,0,0,29,25,67,39,55,0,0,11,64,63,32,20,70,1,0
0;pliki//100 lokacji//R101.txt;50;10;swap;3;1544;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5641.275315705614;1650.6261951320644;1248.19830444149;2742.45081613206;19;300048.28;0,28,12,77,76,0,0,53,6,96,93,37,89,0,0,40,58,87,91,17,60,0,0,27,52,88,8,46,48,0,0,94,86,84,0,0,31,62,90,50,0,0,95,98,61,16,43,15,57,0,0,99,85,13,0,0,59,92,2,22,56,4,0,0,21,73,41,54,68,80,0,0,45,82,10,66,65,35,0,0,7,47,36,49,19,0,0,72,23,75,74,0,0,3,33,81,71,9,34,0,0,69,30,51,78,79,24,26,0,0,42,14,44,38,100,97,0,0,5,83,18,0,0,29,25,67,39,55,0,0,11,64,63,32,20,70,1,0
0;pliki//100 lokacji//R101.txt;50;10;invert;3;1542;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5825.319791501332;1545.9355544871055;1673.2574310932018;2606.126805921024;19;300085.6361;0,53,58,13,97,89,0,0,27,31,70,32,20,24,0,0,6,96,93,37,100,91,17,84,60,0,0,28,76,77,3,55,12,0,0,95,98,61,16,43,40,26,0,0,52,48,82,18,0,0,88,62,10,90,50,1,69,0,0,94,87,0,0,72,23,75,74,0,0,51,9,35,71,65,66,0,0,83,45,8,46,36,49,47,0,0,7,19,11,64,63,30,0,0,5,86,99,0,0,21,73,22,41,15,57,2,0,0,4,25,54,80,68,0,0,59,85,0,0,33,81,34,78,79,29,0,0,39,67,56,0,0,42,14,38,44,92,0
0;pliki//100 lokacji//R101.txt;50;10;invert;3;1543;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5829.360236736038;1543.600469012277;1672.543022557735;2613.2167451660257;19;300135.3268;0,53,58,13,97,89,0,0,27,31,70,32,20,24,0,0,28,76,77,3,55,12,0,0,94,87,40,26,0,0,52,88,62,10,90,1,69,0,0,6,96,93,37,100,91,17,84,60,0,0,18,46,48,0,0,21,73,22,41,2,95,0,0,50,51,9,35,71,65,66,0,0,7,82,19,11,64,63,30,0,0,42,14,44,38,43,15,57,0,0,5,86,99,0,0,72,23,75,0,0,92,98,61,16,59,0,0,68,80,54,4,0,0,25,67,39,56,74,0,0,83,45,8,47,36,49,0,0,85,0,0,33,81,34,78,79,29,0
0;pliki//100 lokacji//R101.txt;50;10;invert;3;1544;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;6050.35367119446;1616.606984485743;1750.93796916778;2682.8087175409373;19;300048.7461;0,53,58,13,97,89,0,0,27,31,70,32,20,24,0,0,94,87,40,26,0,0,52,48,46,18,0,0,28,76,77,3,55,12,0,0,95,98,37,100,91,16,43,74,0,0,88,62,10,90,50,1,69,0,0,6,96,93,61,17,84,60,0,0,99,85,57,0,0,51,9,35,71,65,66,0,0,68,80,54,4,0,0,83,45,8,82,49,7,0,0,25,67,39,56,21,0,0,5,86,0,0,30,63,64,11,19,36,47,0,0,59,92,2,72,0,0,73,75,23,22,41,0,0,33,81,34,78,79,29,0,0,44,38,14,42,15,0
0;pliki//100 lokacji//R101.txt;50;10;insert;3;1542;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5469.506374611082;1603.0064726862802;1202.2665590070114;2664.23334291779;19;300060.1619;0,96,93,91,100,58,0,0,27,52,31,88,0,0,69,62,10,32,90,50,0,0,95,37,98,16,61,6,0,0,99,85,13,0,0,59,92,2,22,56,0,0,73,74,41,54,68,80,0,0,5,82,48,8,0,0,28,94,87,0,0,72,21,40,53,0,0,33,81,71,9,66,70,0,0,30,51,79,3,77,0,0,42,14,44,38,43,97,0,0,83,45,17,86,84,60,0,0,12,76,29,78,34,35,65,0,0,57,15,23,67,25,55,24,0,0,7,11,64,49,46,18,89,0,0,4,39,75,26,0,0,36,47,19,63,20,1,0
0;pliki//100 lokacji//R101.txt;50;10;insert;3;1543;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5469.506374611082;1603.0064726862802;1202.2665590070114;2664.23334291779;19;300073.5282;0,96,93,91,100,58,0,0,27,52,31,88,0,0,69,62,10,32,90,50,0,0,95,37,98,16,61,6,0,0,99,85,13,0,0,59,92,2,22,56,0,0,73,74,41,54,68,80,0,0,5,82,48,8,0,0,28,94,87,0,0,72,21,40,53,0,0,33,81,71,9,66,70,0,0,30,51,79,3,77,0,0,42,14,44,38,43,97,0,0,83,45,17,86,84,60,0,0,12,76,29,78,34,35,65,0,0,57,15,23,67,25,55,24,0,0,7,11,64,49,46,18,89,0,0,4,39,75,26,0,0,36,47,19,63,20,1,0
0;pliki//100 lokacji//R101.txt;50;10;insert;3;1544;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5469.506374611082;1603.0064726862802;1202.2665590070114;2664.23334291779;19;300039.6643;0,96,93,91,100,58,0,0,27,52,31,88,0,0,69,62,10,32,90,50,0,0,95,37,98,16,61,6,0,0,99,85,13,0,0,59,92,2,22,56,0,0,73,74,41,54,68,80,0,0,5,82,48,8,0,0,28,94,87,0,0,72,21,40,53,0,0,33,81,71,9,66,70,0,0,30,51,79,3,77,0,0,42,14,44,38,43,97,0,0,83,45,17,86,84,60,0,0,12,76,29,78,34,35,65,0,0,57,15,23,67,25,55,24,0,0,7,11,64,49,46,18,89,0,0,4,39,75,26,0,0,36,47,19,63,20,1,0
0;pliki//100 lokacji//R101.txt;50;20;swap;3;2542;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5641.275315705614;1650.6261951320644;1248.19830444149;2742.45081613206;19;300121.6444;0,28,12,77,76,0,0,53,6,96,93,37,89,0,0,40,58,87,91,17,60,0,0,27,52,88,8,46,48,0,0,94,86,84,0,0,31,62,90,50,0,0,95,98,61,16,43,15,57,0,0,99,85,13,0,0,59,92,2,22,56,4,0,0,21,73,41,54,68,80,0,0,45,82,10,66,65,35,0,0,7,47,36,49,19,0,0,72,23,75,74,0,0,3,33,81,71,9,34,0,0,69,30,51,78,79,24,26,0,0,42,14,44,38,100,97,0,0,5,83,18,0,0,29,25,67,39,55,0,0,11,64,63,32,20,70,1,0
0;pliki//100 lokacji//R101.txt;50;20;swap;3;2543;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5641.275315705614;1650.6261951320644;1248.19830444149;2742.45081613206;19;300114.7192;0,28,12,77,76,0,0,53,6,96,93,37,89,0,0,40,58,87,91,17,60,0,0,27,52,88,8,46,48,0,0,94,86,84,0,0,31,62,90,50,0,0,95,98,61,16,43,15,57,0,0,99,85,13,0,0,59,92,2,22,56,4,0,0,21,73,41,54,68,80,0,0,45,82,10,66,65,35,0,0,7,47,36,49,19,0,0,72,23,75,74,0,0,3,33,81,71,9,34,0,0,69,30,51,78,79,24,26,0,0,42,14,44,38,100,97,0,0,5,83,18,0,0,29,25,67,39,55,0,0,11,64,63,32,20,70,1,0
0;pliki//100 lokacji//R101.txt;50;20;swap;3;2544;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5641.275315705614;1650.6261951320644;1248.19830444149;2742.45081613206;19;300206.2514;0,28,12,77,76,0,0,53,6,96,93,37,89,0,0,40,58,87,91,17,60,0,0,27,52,88,8,46,48,0,0,94,86,84,0,0,31,62,90,50,0,0,95,98,61,16,43,15,57,0,0,99,85,13,0,0,59,92,2,22,56,4,0,0,21,73,41,54,68,80,0,0,45,82,10,66,65,35,0,0,7,47,36,49,19,0,0,72,23,75,74,0,0,3,33,81,71,9,34,0,0,69,30,51,78,79,24,26,0,0,42,14,44,38,100,97,0,0,5,83,18,0,0,29,25,67,39,55,0,0,11,64,63,32,20,70,1,0
0;pliki//100 lokacji//R101.txt;50;20;invert;3;2542;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;6120.705039620413;1705.5146464166428;1625.433993102733;2789.7564001010373;19;300017.0692;0,53,58,13,97,89,0,0,27,31,70,32,20,24,0,0,28,76,77,3,55,12,0,0,6,96,93,37,100,91,17,84,60,0,0,1,52,88,48,46,18,0,0,94,87,40,26,0,0,69,62,10,90,50,0,0,95,98,61,16,43,74,0,0,99,85,57,25,0,0,59,92,2,22,56,4,0,0,21,39,67,41,73,0,0,54,80,68,0,0,63,11,64,49,36,47,7,0,0,45,86,5,0,0,30,66,71,9,34,78,33,0,0,72,23,75,0,0,83,8,82,19,0,0,79,81,51,65,35,29,0,0,44,38,14,42,15,0
0;pliki//100 lokacji//R101.txt;50;20;invert;3;2543;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5874.731920185517;1575.6989139022292;1644.5180091435973;2654.5149971396904;19;300067.5175;0,53,58,13,97,89,0,0,27,31,70,32,20,24,0,0,28,76,77,3,55,12,0,0,18,61,98,93,96,6,0,0,94,87,40,26,0,0,69,1,62,10,90,50,0,0,59,5,0,0,52,88,82,60,84,17,91,100,37,95,0,0,83,45,8,46,48,19,0,0,73,74,39,67,25,0,0,56,23,75,22,41,0,0,30,66,71,9,34,78,33,0,0,16,86,42,57,2,0,0,72,21,0,0,68,80,54,4,0,0,99,85,92,0,0,63,11,64,49,36,47,7,0,0,79,81,51,65,35,29,0,0,44,38,14,43,15,0
0;pliki//100 lokacji//R101.txt;50;20;invert;3;2544;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5996.259832288429;1644.987330280786;1628.719807341451;2722.5526946661917;19;300067.5431;0,53,58,13,97,89,0,0,27,31,70,32,20,24,0,0,28,76,77,3,55,12,0,0,6,96,93,37,100,91,17,84,60,0,0,52,48,46,18,0,0,94,87,40,26,0,0,88,62,10,90,50,1,69,0,0,95,98,61,16,43,57,74,25,0,0,99,85,0,0,45,86,5,0,0,59,92,2,22,56,21,0,0,30,66,71,9,34,78,33,0,0,72,23,75,73,0,0,54,80,68,0,0,83,8,82,19,7,0,0,4,39,67,41,0,0,63,11,64,49,36,47,0,0,79,81,51,65,35,29,0,0,44,38,14,42,15,0
0;pliki//100 lokacji//R101.txt;50;20;insert;3;2542;7698.402274008091;2434.4298131326173;1773.568386078;3490.4040747974736;5450.745039749279;1609.4082487402195;1186.2996989365363;2655.0370920725236;19;300182.8624;0,96,93,91,100,58,0,0,27,52,31,88,0,0,69,62,10,32,90,50,0,0,95,37,98,16,61,6,0,0,99,85,13,0,0,59,92,2,74,22,0,0,21,73,41,56,54,68,0,0,5,82,8,18,89,0,0,28,94,87,0,0,72,23,75,40,0,0,33,81,71,9,66,70,0,0,30,51,79,3,77,0,0,42,14,44,38,43,97,0,0,83,45,17,86,84,60,0,0,12,76,78,34,35,65,0,0,57,15,67,25,55,24,29,80,0,0,7,11,64,49,46,48,0,0,53,39,4,26,0,0,36,47,19,63,20,1,0
